#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	ORF_Start	coding_probability	label
ENST00000559366.1	674	48	0.3461000000000001	11.19030933380127	1	108	0.0274597	noncoding
ENST00000654079.1	1889	105	0.37390999999999996	7.079773902893066	1	1474	0.304044	noncoding
SRR31451024.163146	1265	50	0.35651999999999995	4.1858736038208	1	1087	0.047383	noncoding
SRR31451040.71189	1265	50	0.35651999999999995	4.1858736038208	1	1087	0.047383	noncoding
SRR31451030.26605	988	42	0.36258	11.999967765808105	1	112	0.0214815	noncoding
SRR31451034.1202	1223	50	0.35651999999999995	4.1858736038208	1	1062	0.047383	noncoding
ENST00000556895.5	916	50	0.32989	4.1858736038208	1	738	0.0414101	noncoding
SRR31451020.236348	1110	50	0.34807	4.1858736038208	1	932	0.0444471	noncoding
SRR31451025.273922	1110	50	0.34807	4.1858736038208	1	932	0.0444471	noncoding
SRR31451039.75917	1110	50	0.34807	4.1858736038208	1	932	0.0444471	noncoding
SRR31451028.120997	1764	50	0.37149	4.1858736038208	1	932	0.0549025	noncoding
SRR31451029.6781	1764	50	0.37149	4.1858736038208	1	932	0.0549025	noncoding
SRR31451035.52850	1764	50	0.37149	4.1858736038208	1	932	0.0549025	noncoding
SRR31451042.74206	1081	50	0.34807	4.1858736038208	1	920	0.0444471	noncoding
SRR31451017.176629	940	50	0.36432000000000003	4.1858736038208	1	779	0.0509339	noncoding
SRR31451036.121333	957	50	0.36756	4.1858736038208	1	779	0.0526445	noncoding
SRR31451027.179080	617	50	0.35494000000000003	4.1858736038208	1	456	0.0467618	noncoding
SRR31451025.270098	1048	55	0.28107000000000004	8.35254001617432	1	534	0.0201733	noncoding
SRR31451020.332956	1097	55	0.29428	8.35254001617432	1	583	0.0192579	noncoding
ENST00000555772.2	1344	55	0.32375	8.35254001617432	1	830	0.0198384	noncoding
SRR31451028.113641-2	1687	265	0.45276	4.633878517150879	1	616	0.999996	coding
ENST00000557932.5	1664	265	0.4608	4.633878517150879	1	608	0.999996	coding
SRR31451029.14829	1642	145	0.34175	9.942008018493652	1	9	0.496951	noncoding
SRR31451017.23915-3	1398	265	0.47486000000000006	4.633878517150879	1	342	0.999995	coding
SRR31451019.35914-1	1225	265	0.47867	4.633878517150879	1	169	0.999995	coding
SRR31451035.13220-3	1183	265	0.4526	4.633878517150879	1	127	0.999996	coding
SRR31451028.43020	2763	89	0.29541000000000006	4.385037422180175	-1	2495	0.0674185	noncoding
SRR31451020.274993-2	833	84	0.44814	5.811582374572754	1	320	0.313993	noncoding
SRR31451034.84020	683	89	0.41352	4.385037422180175	-1	415	0.0414877	noncoding
ENST00000687153.1	941	50	0.33936999999999995	7.657485389709472	1	347	0.0156896	noncoding
ENST00000518481.2	615	54	0.35275999999999996	7.9550279617309565	1	347	0.0210097	noncoding
ENST00000521541.1	842	54	0.34833000000000003	6.1342573165893555	1	101	0.0234274	noncoding
ENST00000518934.2	505	55	0.38514000000000004	9.580920600891112	1	325	0.0382651	noncoding
ENST00000520348.6	460	31	0.40497	9.779096412658689	1	135	0.0154001	noncoding
ENST00000520944.6	467	30	0.37993	9.185600471496581	1	135	0.0101789	noncoding
ENST00000521399.7	355	27	0.37961	8.366529655456542	1	127	0.00683942	noncoding
ENST00000686474.2	398	46	0.42135	9.781739616394038	1	135	0.0385523	noncoding
ENST00000518143.2	1754	72	0.37170000000000003	9.13828067779541	1	627	0.0668227	noncoding
SRR31451034.65107	413	38	0.41698	9.681684684753417	1	122	0.0238528	noncoding
ENST00000522817.3	512	38	0.38230000000000003	9.681684684753417	1	252	0.0175049	noncoding
ENST00000524003.1	2171	70	0.32260999999999995	8.008214378356932	1	899	0.0362603	noncoding
ENST00000521696.1	335	40	0.42603	9.020625877380368	1	160	0.0240187	noncoding
ENST00000436771.3	467	106	0.38704000000000005	5.824030113220215	1	86	0.480357	noncoding
SRR31451029.158273	2958	98	0.28648	10.101373863220214	1	2452	0.0825368	noncoding
ENST00000521102.3	1600	37	0.37703	8.885177803039554	1	444	0.0128479	noncoding
SRR31451024.178088	1311	37	0.35248	8.885177803039554	1	203	0.0113134	noncoding
ENST00000500902.1	573	37	0.39885000000000004	8.885177803039554	1	444	0.0150909	noncoding
SRR31451024.34954	819	63	0.37263	4.442785835266113	1	120	0.102697	noncoding
SRR31451029.26996	1324	68	0.35927999999999993	4.445627784729004	1	1034	0.117885	noncoding
ENST00000517411.4	600	38	0.3489	4.0500284194946286	1	236	0.0236087	noncoding
ENST00000518073.3	376	16	0.39993999999999996	9.500335121154787	1	313	0.00641209	noncoding
SRR31451025.144928-1	766	53	0.44343	11.008637428283691	1	155	0.0915215	noncoding
SRR31451018.110385	409	41	0.37295	5.6070756912231445	1	148	0.0155706	noncoding
SRR31451030.67903	662	92	0.46286	7.874700355529785	1	89	0.397974	noncoding
ENST00000515467.2	994	124	0.43859	7.790569114685059	1	300	0.772089	coding
SRR31451042.81982	984	129	0.45511999999999997	9.097085380554201	1	300	0.862382	coding
ENST00000689007.2	1304	59	0.33764	6.689233207702637	1	478	0.0255193	noncoding
ENST00000690916.2	1336	59	0.29395000000000004	6.689233207702637	1	692	0.0249199	noncoding
ENST00000692105.1	668	84	0.42272	9.058146476745605	1	395	0.211184	noncoding
ENST00000502001.2	949	44	0.35506000000000004	7.932012748718262	1	645	0.0130084	noncoding
ENST00000509788.3	400	24	0.34541999999999995	10.028460121154787	1	322	0.00933324	noncoding
ENST00000659142.2	2226	71	0.31029	9.633720207214353	1	438	0.0414908	noncoding
ENST00000513560.7	3812	74	0.3142	10.495211219787596	1	127	0.0512359	noncoding
SRR31451017.173725	803	110	0.34763	8.548394966125489	1	201	0.230577	noncoding
ENST00000421004.4	1389	72	0.34359	11.999967765808105	1	275	0.0480016	noncoding
ENST00000654717.2	1158	96	0.32225000000000004	5.444629859924316	1	757	0.214056	noncoding
ENST00000671394.1	659	59	0.34298	7.685563850402833	1	466	0.0246646	noncoding
SRR31451024.8615	595	25	0.46622	4.52963581085205	1	495	0.0150838	noncoding
SRR31451025.192298	704	77	0.32533	10.760369682312014	1	155	0.0605458	noncoding
SRR31451020.127211	479	59	0.38609	7.685563850402833	1	286	0.0353099	noncoding
ENST00000665319.2	670	59	0.35234	7.685563850402833	1	470	0.0262982	noncoding
ENST00000686847.1	440	59	0.42139	7.685563850402833	1	243	0.0508088	noncoding
ENST00000665865.1	825	65	0.29754	7.755362129211425	1	470	0.0274961	noncoding
ENST00000505030.6	3551	63	0.3	8.638844108581544	1	1674	0.0265364	noncoding
ENST00000671514.1	2130	64	0.35559999999999997	6.812687492370605	1	159	0.0366387	noncoding
ENST00000607112.1	611	40	0.40819	4.944617271423339	1	262	0.0274597	noncoding
SRR31451025.356776	1369	153	0.30852999999999997	10.218383979797363	1	105	0.370867	noncoding
SRR31451020.316401	820	64	0.34026999999999996	6.812687492370605	1	43	0.0327252	noncoding
ENST00000659336.1	1020	64	0.35824	6.812687492370605	1	243	0.0374625	noncoding
SRR31451036.167503	512	40	0.40702000000000005	4.944617271423339	1	178	0.027161	noncoding
ENST00000654055.1	992	64	0.31109	6.812687492370605	1	227	0.0293132	noncoding
ENST00000663232.1	657	23	0.35611	10.347191810607907	1	47	0.010036	noncoding
ENST00000702181.1	389	23	0.29319	10.347191810607907	1	18	0.0119604	noncoding
ENST00000689029.1	1184	47	0.32034	11.999967765808105	1	456	0.0240359	noncoding
SRR31451019.117457	717	60	0.41013	6.021659278869628	1	79	0.060108	noncoding
ENST00000506672.6	1582	157	0.40407	4.844864845275878	1	674	0.984714	coding
SRR31451025.7381	2371	127	0.38634999999999997	4.865440559387206	1	622	0.864564	coding
SRR31451024.152617	1191	157	0.41615	4.844864845275878	1	283	0.987665	coding
SRR31451022.132039	1050	157	0.41257	4.844864845275878	1	142	0.986902	coding
SRR31451020.74536	924	157	0.39104999999999995	4.844864845275878	1	16	0.980155	coding
SRR31451035.47309	924	157	0.39104999999999995	4.844864845275878	1	16	0.980155	coding
SRR31451020.328799	1479	55	0.34571	8.000800514221194	1	50	0.0211637	noncoding
ENST00000433265.5	832	59	0.35730999999999996	9.151625633239746	1	190	0.0329706	noncoding
ENST00000514146.1	1117	54	0.35507999999999995	8.365627098083497	1	459	0.0224766	noncoding
ENST00000507434.1	672	41	0.45875000000000005	10.72878017425537	1	435	0.0672584	noncoding
SRR31451025.144928-1	766	12	0.31567	11.999967765808105	1	290	0.0108459	noncoding
ENST00000422230.1	1244	94	0.29404	9.509360694885256	1	807	0.0765101	noncoding
SRR31451028.31515	2082	194	0.3183	5.152079582214354	1	545	0.985129	coding
ENST00000447039.1	924	48	0.31001	8.385096549987793	1	315	0.0146045	noncoding
ENST00000608770.1	4009	66	0.26899	9.600454521179199	1	3669	0.0349363	noncoding
ENST00000663069.3	1217	80	0.36805	6.057752037048339	1	435	0.116435	noncoding
ENST00000451368.1	2264	110	0.35312	10.047671699523924	1	391	0.23373	noncoding
ENST00000449537.1	1770	45	0.27911	7.824350547790528	1	634	0.013977	noncoding
ENST00000425358.2	1045	81	0.37142	9.128739356994632	1	447	0.0985919	noncoding
ENST00000434063.3	752	51	0.27739	5.130764961242675	1	244	0.0405268	noncoding
ENST00000429611.7	912	81	0.30765	9.128739356994632	1	314	0.0540649	noncoding
ENST00000522193.1	1356	77	0.33677	11.250909614562985	1	124	0.0637885	noncoding
SRR31451025.98650	1114	82	0.34123000000000003	10.130191230773924	1	340	0.0800347	noncoding
ENST00000381639.3	1165	82	0.34048	10.130191230773924	1	391	0.0794524	noncoding
SRR31451024.228745	1082	92	0.38541000000000003	9.889788627624512	1	18	0.191135	noncoding
SRR31451017.203662	1097	82	0.37342	10.130191230773924	1	323	0.113356	noncoding
ENST00000420185.1	1022	66	0.33810999999999997	6.706853294372559	1	244	0.0363659	noncoding
ENST00000669134.2	1276	72	0.34566	9.945489311218264	1	692	0.0573461	noncoding
ENST00000659906.1	1071	56	0.36863999999999997	9.183215141296387	1	269	0.0318207	noncoding
ENST00000653933.1	1003	72	0.39068	9.853492927551269	1	116	0.0905949	noncoding
ENST00000458087.3	897	70	0.41037999999999997	8.662181663513184	1	66	0.0892115	noncoding
ENST00000577700.5	398	17	0.42194000000000004	6.495639610290527	1	306	0.00409382	noncoding
ENST00000578968.6	810	58	0.3417	8.659022712707518	1	273	0.0258422	noncoding
SRR31451027.231006	659	58	0.34883000000000003	8.659022712707518	1	134	0.0270985	noncoding
SRR31451022.106311	641	54	0.38649999999999995	9.890820121765138	1	22	0.0394046	noncoding
ENST00000701428.1	441	38	0.33722	5.301907157897949	1	267	0.0121139	noncoding
SRR31451027.129047	2061	143	0.38303999999999994	4.289718437194825	1	58	0.964324	coding
ENST00000455909.5	2451	143	0.34128000000000003	4.289718437194825	1	448	0.921023	coding
SRR31451033.26992	2185	254	0.41284	4.6139848709106435	1	3	0.999984	coding
ENST00000688735.2	1489	55	0.34327	6.705148124694825	1	1253	0.0213516	noncoding
SRR31451017.153918	2654	73	0.31209	6.040245628356933	1	620	0.0556375	noncoding
SRR31451025.178081	2000	59	0.30233	9.340324592590331	1	1817	0.0258867	noncoding
SRR31451030.90373	1712	67	0.34626	8.95744686126709	1	328	0.0411982	noncoding
SRR31451025.381794	1624	59	0.30485	9.340324592590331	1	1437	0.0259923	noncoding
SRR31451028.21627	1044	59	0.35348999999999997	7.8925580978393555	1	28	0.0267946	noncoding
SRR31451027.81944	1117	55	0.30938	6.705148124694825	1	488	0.0197496	noncoding
SRR31451032.48664	1184	59	0.33342	9.340324592590331	1	1001	0.0290513	noncoding
SRR31451024.225593	840	89	0.35248	8.857069587707517	1	121	0.108819	noncoding
SRR31451027.43252	1400	89	0.32183	8.857069587707517	1	28	0.0790785	noncoding
ENST00000452565.1	522	58	0.35089	7.975722312927246	1	6	0.025204	noncoding
SRR31451024.168490	1606	42	0.39725	10.439317131042479	1	971	0.0282754	noncoding
SRR31451028.30333	1471	83	0.43714000000000003	8.021881675720216	1	2	0.218173	noncoding
SRR31451029.146520	1286	42	0.44185	10.439317131042479	1	971	0.0494501	noncoding
SRR31451020.139837	543	55	0.34292999999999996	9.38029499053955	1	108	0.0264072	noncoding
SRR31451026.6663	428	27	0.33523	8.023751258850098	1	96	0.00553579	noncoding
SRR31451029.152175	428	27	0.33523	8.023751258850098	1	96	0.00553579	noncoding
ENST00000416602.6	1022	151	0.39178999999999997	5.917473411560058	1	276	0.939423	coding
SRR31451021.6628	753	151	0.42847999999999997	5.917473411560058	1	11	0.967649	coding
SRR31451030.59065	753	151	0.42847999999999997	5.917473411560058	1	11	0.967649	coding
SRR31451032.80853	550	80	0.47591	6.39475040435791	1	21	0.237501	noncoding
SRR31451027.21803	365	53	0.46189	8.19962100982666	1	25	0.0595247	noncoding
ENST00000453858.3	1666	153	0.40764999999999996	9.454433631896975	1	538	0.884002	coding
ENST00000685034.2	1477	153	0.3453	9.454433631896975	1	372	0.623435	coding
ENST00000691023.2	1259	95	0.37092	9.120809745788574	1	328	0.174333	noncoding
SRR31451033.21889	1511	153	0.34624	9.454433631896975	1	406	0.628667	coding
SRR31451022.128320	980	153	0.41083000000000003	9.454433631896975	1	57	0.891884	coding
SRR31451041.75317	1029	123	0.35879000000000005	9.494597434997559	1	14	0.378938	noncoding
ENST00000544802.5	3372	531	0.41694000000000003	9.175672340393067	1	868	1	coding
SRR31451025.23584	3024	531	0.43977	9.175672340393067	1	462	1	coding
SRR31451038.26123	2080	190	0.39066999999999996	4.974685096740722	1	362	0.997289	coding
SRR31451020.104249	1292	42	0.33755999999999997	5.498115348815917	1	356	0.0140867	noncoding
SRR31451028.39929	1252	42	0.34128	5.498115348815917	1	316	0.0142276	noncoding
SRR31451025.403187	2645	46	0.32791	4.207017707824707	1	1334	0.0325594	noncoding
SRR31451017.194745	2544	46	0.29456	4.207017707824707	1	1233	0.0417081	noncoding
SRR31451028.116002	2312	46	0.28247	4.207017707824707	1	1114	0.0521497	noncoding
ENST00000435932.2	1206	57	0.33694999999999997	11.711342811584473	1	84	0.033376	noncoding
SRR31451020.78315	451	5	0.45422	5.275022315979004	-1	435	0.0105084	noncoding
SRR31451022.116120	495	5	0.43908	5.275022315979004	-1	479	0.0100299	noncoding
SRR31451033.63656	971	175	0.29331	11.09734592437744	1	292	0.353748	noncoding
SRR31451024.20459	919	217	0.43368	9.387773323059083	1	114	0.997938	coding
ENST00000438382.2	1427	367	0.45958	8.949904060363771	1	172	1	coding
SRR31451029.62587	1139	335	0.46481	8.892656135559083	1	85	0.999999	coding
SRR31451034.65866	1263	42	0.34128	5.498115348815917	1	316	0.0142276	noncoding
ENST00000621948.4	2445	72	0.37494	4.0500284194946286	1	389	0.217428	noncoding
SRR31451041.70353	1325	42	0.31445999999999996	5.498115348815917	1	389	0.0143887	noncoding
SRR31451039.126893	1359	42	0.34128	5.498115348815917	1	423	0.0142276	noncoding
SRR31451022.33061	1446	91	0.33279	4.303416633605957	1	25	0.315314	noncoding
SRR31451030.82195	1635	146	0.35845	5.294972801208496	1	49	0.897153	coding
SRR31451035.38528	1975	146	0.38249999999999995	5.294972801208496	1	389	0.934852	coding
SRR31451040.134956	1992	146	0.38249999999999995	5.294972801208496	1	406	0.934852	coding
SRR31451037.118754	2783	405	0.40880999999999995	9.564545631408691	1	44	1	coding
ENST00000622829.4	3605	405	0.3978	9.564545631408691	1	866	0.999999	coding
SRR31451021.42505	2441	217	0.42266999999999993	9.627079963684082	1	383	0.996781	coding
SRR31451025.365007	2289	246	0.35905	9.51645221710205	1	149	0.992425	coding
SRR31451026.50129	1184	42	0.31281	5.498115348815917	1	380	0.0145005	noncoding
SRR31451036.34687	1876	146	0.37566	5.294972801208496	1	450	0.925649	coding
SRR31451023.80175	2253	217	0.41156	9.627079963684082	1	258	0.995346	coding
SRR31451020.244863	3021	405	0.44986999999999994	9.564545631408691	1	462	1	coding
SRR31451042.114293	1311	114	0.34147	4.568570518493654	1	16	0.621302	coding
SRR31451031.86398	2930	405	0.44986999999999994	9.564545631408691	1	462	1	coding
SRR31451025.376408	1440	92	0.38703	10.078423118591306	1	243	0.195679	noncoding
ENST00000614592.4	3330	405	0.40299999999999997	9.564545631408691	1	462	0.999999	coding
SRR31451019.8452	1178	146	0.36977000000000004	5.294972801208496	1	191	0.91675	coding
SRR31451032.106016	1686	217	0.42445	9.627079963684082	1	231	0.996964	coding
SRR31451038.1792	2081	217	0.41799	9.627079963684082	1	231	0.996242	coding
SRR31451021.13256	2714	405	0.40299999999999997	9.564545631408691	1	3	0.999999	coding
SRR31451038.26391	2596	405	0.37041	9.564545631408691	1	42	0.999996	coding
ENST00000616377.4	3407	405	0.3619	9.564545631408691	1	866	0.999993	coding
ENST00000428392.1	3255	164	0.30573000000000006	5.46560344696045	1	2398	0.892072	coding
SRR31451017.201459	2133	118	0.31118	6.889306449890138	1	780	0.272865	noncoding
SRR31451020.87698	1176	118	0.41838000000000003	6.889306449890138	1	457	0.671138	coding
SRR31451027.184222	910	120	0.36638999999999994	8.384451866149902	1	45	0.404589	noncoding
SRR31451023.144212	859	164	0.42508999999999997	5.46560344696045	1	2	0.989008	coding
SRR31451025.18780	1419	118	0.38499	6.889306449890138	1	132	0.538832	coding
SRR31451030.84295	392	109	0.41780000000000006	9.258514213562012	-1	66	0.11371	noncoding
SRR31451026.4776	366	41	0.39475	9.302288246154784	1	173	0.0200354	noncoding
ENST00000654794.2	886	60	0.44252	9.245362663269042	1	128	0.0910437	noncoding
ENST00000663654.3	610	34	0.46774000000000004	9.622825050354006	1	339	0.0380648	noncoding
ENST00000687850.2	643	34	0.47165	9.697157096862792	1	102	0.0419993	noncoding
ENST00000414797.7	1191	48	0.38203	7.658451652526856	1	973	0.0187724	noncoding
ENST00000661943.3	1490	91	0.30981	10.041289329528809	1	138	0.0800709	noncoding
ENST00000421293.4	1240	51	0.3	9.514260292053223	1	881	0.0206613	noncoding
SRR31451036.159257	1979	38	0.37649	11.999967765808105	1	126	0.0198531	noncoding
SRR31451027.205382	845	89	0.44927000000000006	5.258141136169433	1	298	0.457724	noncoding
SRR31451017.112229	470	141	0.4309	9.367078971862792	-1	46	0.157041	noncoding
SRR31451029.77270	2538	128	0.36109	8.864483451843263	1	1921	0.461069	noncoding
SRR31451040.19598	2076	128	0.3777	8.864483451843263	1	1459	0.543945	coding
SRR31451037.90141	2204	128	0.3416	8.864483451843263	1	1587	0.369887	noncoding
SRR31451039.178904	2204	128	0.3416	8.864483451843263	1	1587	0.369887	noncoding
SRR31451035.91770	2326	186	0.37473	8.966407966613772	1	42	0.94919	coding
ENST00000543273.5	2846	164	0.34571	8.779707527160646	1	232	0.76269	coding
SRR31451029.167424	3116	159	0.28572000000000003	9.763946342468262	1	753	0.338982	noncoding
ENST00000691424.1	858	87	0.44930999999999993	9.382293510437012	1	523	0.346547	noncoding
ENST00000675162.3	922	87	0.43398	9.382293510437012	1	587	0.285825	noncoding
SRR31451027.36179	732	87	0.46531	9.382293510437012	1	401	0.41859	noncoding
ENST00000675836.2	650	23	0.42886	10.00041637420654	-1	582	0.0730875	noncoding
SRR31451040.31666	670	73	0.41828	6.521444511413574	-1	452	0.0331239	noncoding
SRR31451037.82900	1277	66	0.40852	4.992930412292479	-1	1080	0.0261434	noncoding
SRR31451019.10072	848	65	0.42726000000000003	5.170609092712401	1	269	0.13444	noncoding
SRR31451033.115192	559	60	0.4194	5.100697135925292	-1	379	0.0245561	noncoding
SRR31451029.2196	803	65	0.42138000000000003	5.170609092712401	1	273	0.128556	noncoding
SRR31451030.37667	483	65	0.44803	5.170609092712401	1	100	0.14797	noncoding
SRR31451038.76358-1	813	248	0.46662	10.712598609924317	1	11	0.999785	coding
ENST00000701594.1	1241	55	0.36801	8.254354667663574	1	352	0.0256064	noncoding
ENST00000703250.1	1372	55	0.35905	8.254354667663574	1	483	0.0238734	noncoding
SRR31451040.519	2239	44	0.36161	5.376593589782716	1	415	0.0186429	noncoding
SRR31451036.44759	896	55	0.39696	8.254354667663574	1	134	0.0334039	noncoding
ENST00000633705.1	569	48	0.40919	10.686231040954592	1	125	0.0432851	noncoding
SRR31451020.309372	425	42	0.43117999999999995	10.717820549011229	1	116	0.0441006	noncoding
ENST00000466254.1	758	48	0.47330000000000005	10.717820549011229	1	316	0.125855	noncoding
ENST00000429630.3	1193	178	0.32981	8.462200736999513	1	250	0.814803	coding
ENST00000481651.3	1886	57	0.31637000000000004	8.73960819244385	1	941	0.0222772	noncoding
SRR31451024.268244	956	145	0.46489	9.011342430114745	1	291	0.951001	coding
ENST00000488315.5	2498	135	0.30895	9.513099861145019	1	1357	0.278423	noncoding
SRR31451038.76358-1	812	33	0.37563	11.700254249572755	1	186	0.0177615	noncoding
SRR31451027.110173	657	86	0.31425000000000003	9.818164253234862	1	388	0.0704413	noncoding
ENST00000467458.3	1061	51	0.34452	7.811908149719238	1	410	0.0170705	noncoding
SRR31451029.68487	253	48	0.41591999999999996	10.06804370880127	-1	109	0.0973752	noncoding
ENST00000688530.2	562	84	0.35293	11.297971534729005	1	23	0.0901473	noncoding
ENST00000323813.5	838	124	0.38788	11.999967765808105	1	88	0.339936	noncoding
SRR31451040.157985	973	129	0.36094	7.694089698791504	1	443	0.523285	coding
ENST00000700825.1	330	29	0.46807	4.0500284194946286	1	59	0.0266923	noncoding
SRR31451033.86840	290	29	0.46134000000000003	4.0500284194946286	1	19	0.0284513	noncoding
ENST00000582008.6	3758	96	0.30816	9.63939342498779	1	3134	0.0907702	noncoding
ENST00000583065.1	743	64	0.47071	11.779937171936037	1	525	0.234666	noncoding
ENST00000399070.3	635	66	0.46918000000000004	5.601789665222167	1	243	0.129505	noncoding
ENST00000465539.3	509	66	0.47402	5.601789665222167	1	117	0.126379	noncoding
ENST00000589905.2	753	99	0.31190999999999997	5.463102531433106	1	430	0.230255	noncoding
ENST00000701375.1	751	39	0.32716999999999996	6.805923652648925	1	627	0.00893349	noncoding
ENST00000687839.2	370	15	0.42489999999999994	8.344223594665529	1	251	0.00472737	noncoding
ENST00000581192.1	2373	91	0.2908	9.82712535858154	1	1713	0.0698037	noncoding
ENST00000580048.1	3249	114	0.29251000000000005	10.286333656311033	1	608	0.126792	noncoding
ENST00000572007.1	952	44	0.30575	4.722376823425292	1	91	0.0242393	noncoding
ENST00000583511.3	681	24	0.30238	11.999967765808105	1	13	0.0160459	noncoding
ENST00000575722.1	1054	23	0.28019	11.999967765808105	1	63	0.0208139	noncoding
SRR31451042.30479	697	59	0.43439999999999995	10.033875465393066	1	87	0.0921911	noncoding
ENST00000469754.3	910	69	0.36624	9.183473014831542	1	368	0.0556769	noncoding
ENST00000655550.1	857	79	0.36593	5.138324546813963	1	143	0.157808	noncoding
ENST00000659280.2	650	69	0.34591	9.183473014831542	1	108	0.0461432	noncoding
ENST00000610846.1	1705	74	0.34451	7.890108299255371	1	558	0.0507248	noncoding
SRR31451029.161184	662	18	0.37100999999999995	7.755362129211425	1	319	0.00355585	noncoding
ENST00000438290.2	2981	85	0.32076000000000005	11.999967765808105	1	157	0.058557	noncoding
ENST00000617298.1	2011	48	0.36597	5.147191429138182	1	21	0.0270548	noncoding
ENST00000659867.1	875	46	0.38195	9.21403102874756	1	392	0.0224345	noncoding
SRR31451042.2373-2	602	84	0.43467000000000006	8.028070640563964	1	62	0.222733	noncoding
SRR31451023.138349-1	778	84	0.43385	8.028070640563964	1	238	0.220783	noncoding
SRR31451019.84285	785	84	0.4389	8.028070640563964	1	245	0.232913	noncoding
SRR31451020.274993-1	860	84	0.44758	8.028070640563964	1	320	0.254277	noncoding
SRR31451038.5570	1167	265	0.44871	4.713055229187011	1	84	0.999995	coding
SRR31451036.138790-2	1161	265	0.47734	4.713055229187011	1	78	0.999995	coding
SRR31451025.316526	1682	265	0.47284000000000004	4.713055229187011	1	599	0.999995	coding
SRR31451031.107358-2	1583	265	0.46637999999999996	4.713055229187011	1	500	0.999995	coding
ENST00000545526.1	600	48	0.31508	9.518902015686034	1	44	0.0188295	noncoding
SRR31451038.33020	686	42	0.39765000000000006	10.446408653259276	1	18	0.0284159	noncoding
SRR31451025.273810	788	58	0.43412000000000006	4.117894172668456	1	329	0.174486	noncoding
ENST00000504270.3	575	39	0.32148	9.51703243255615	1	347	0.013721	noncoding
SRR31451025.305	586	39	0.3406	9.51703243255615	1	415	0.0141959	noncoding
SRR31451025.137819	1415	187	0.36575	8.922182655334474	1	170	0.938706	coding
SRR31451021.32565	579	72	0.45988999999999997	4.638823509216309	-1	364	0.0424633	noncoding
SRR31451019.104151	1050	42	0.3434	9.650417518615722	1	273	0.0167667	noncoding
ENST00000552975.6	373	62	0.34711000000000003	8.990261268615722	1	23	0.0337091	noncoding
ENST00000702774.1	484	45	0.39236000000000004	4.641665458679199	1	159	0.0383216	noncoding
ENST00000691079.1	683	146	0.34559	6.1655187606811515	1	59	0.792159	coding
ENST00000702204.1	305	44	0.36991	9.690710258483886	1	13	0.0211304	noncoding
ENST00000702672.1	680	145	0.33691000000000004	6.1655187606811515	1	59	0.753776	coding
ENST00000546566.7	1478	65	0.36924	7.96450481414795	1	388	0.0414252	noncoding
ENST00000508564.1	1276	129	0.3554	10.962864875793457	1	17	0.354629	noncoding
ENST00000637951.1	1730	139	0.31257	10.52731647491455	1	1167	0.276592	noncoding
SRR31451017.137046	1838	139	0.36302999999999996	10.52731647491455	1	1275	0.519347	coding
ENST00000487582.1	1100	130	0.34233	8.387481880187988	1	533	0.411881	noncoding
ENST00000549565.4	282	32	0.44673999999999997	11.526318550109863	1	110	0.0370725	noncoding
ENST00000660360.2	374	25	0.41306	10.044254875183103	1	158	0.0134026	noncoding
ENST00000667438.1	442	65	0.32518	8.539047050476075	1	166	0.0309647	noncoding
ENST00000659090.1	611	65	0.31723	8.539047050476075	1	335	0.0297583	noncoding
ENST00000549651.1	860	54	0.35312	6.254471778869629	1	270	0.0234356	noncoding
ENST00000553135.3	931	99	0.33947000000000005	11.44212284088135	1	208	0.117243	noncoding
SRR31451025.73105	985	70	0.35646	5.726437568664552	1	680	0.0685341	noncoding
ENST00000442119.7	580	59	0.41376	11.293652153015138	1	336	0.0731481	noncoding
ENST00000456429.6	912	69	0.43369	10.875058937072755	1	309	0.154349	noncoding
ENST00000500741.2	1204	87	0.33642000000000005	11.145181465148926	1	848	0.0864235	noncoding
SRR31451031.29337	886	174	0.44609	5.369545555114747	-1	363	0.17801	noncoding
SRR31451038.53292	1171	98	0.36573999999999995	8.390060615539554	1	415	0.183242	noncoding
SRR31451031.100363	1348	183	0.42824999999999996	7.707503700256347	1	38	0.990086	coding
ENST00000620528.5	1584	269	0.44698999999999994	8.502493476867677	1	16	0.99995	coding
SRR31451017.82614	1491	238	0.42649	8.289941215515139	1	16	0.999486	coding
SRR31451020.34924	995	156	0.43386	5.372160148620606	1	118	0.98453	coding
SRR31451030.16795	725	93	0.45715999999999996	5.740760993957521	1	174	0.469621	noncoding
ENST00000617746.4	2291	121	0.34157000000000004	8.507006263732912	1	144	0.310352	noncoding
SRR31451029.12667	468	82	0.44359999999999994	11.999967765808105	1	77	0.240392	noncoding
SRR31451024.207527	502	82	0.42105	11.999967765808105	1	111	0.160615	noncoding
ENST00000610664.5	945	241	0.35366	9.09360408782959	1	77	0.991118	coding
SRR31451028.112388	886	51	0.33002999999999993	9.649579429626463	1	302	0.0225403	noncoding
ENST00000624728.1	870	51	0.35258	4.418004035949708	1	255	0.0424996	noncoding
ENST00000624461.3	2229	121	0.32948	8.507006263732912	1	82	0.268454	noncoding
SRR31451025.111711-2	2819	121	0.33929	8.507006263732912	1	804	0.301991	noncoding
ENST00000623190.1	2139	76	0.32080000000000003	9.046735572814942	1	1003	0.0489996	noncoding
SRR31451025.277026	1246	37	0.37216000000000005	6.6983842849731445	1	836	0.00955277	noncoding
